"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"IRCT20200502047268N1","http://en.irct.ir/trial/47692",NA,"Iran","Tehran","2020-May","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Lymphocyte Count","Other, SOC",10
"NCT04382924","https://clinicaltrials.gov/show/NCT04382924",NA,"Canada","British Columbia","2020-Aug",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, SpO2, Quality of Life","Other, SOC",462
"NCT04382651","https://ClinicalTrials.gov/show/NCT04382651",NA,"United States","Massachusetts","2020-May","2020-Jul","Not Recruiting","Randomised","Double",2,"Confirmed","Unclear","Hospital","Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Ferritin, Quality of Life","Other, SOC",120
"IRCT20151226025699N3","http://en.irct.ir/trial/48213",NA,"Iran","Razavi Khorasan","2020-May","2020-Jun","Not Recruiting","Randomised","Triple",2,"Confirmed Or Suspected","Severe","ICU","C-Reactive Protein, White Blood Cell Count, Lymphocyte Count, Neutrophils, Creatinine Phosphokinase, LDH","Other, SOC",50
"2020-001598-66","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001598-66/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Randomised","Single",2,"Confirmed","Severe","ICU","Mortality, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, SpO2, Radiographic Findings","Other, SOC",20
"NCT04375046","https://ClinicalTrials.gov/show/NCT04375046",NA,"Egypt","Cairo","2020-May","2020-Sep","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Unclear","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Fever, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, IL-6, IL-8, Tumor Necrosis Factor (Any), PAI-1, von Wildebrandt Factor, Lymphocyte Count, Angiotensins, ACE, ACE-II, Surfactant Factor Protein, SRAGE, PaO2-FiO2, Radiographic Findings","Other, SOC",24
"JPRN-JRCTS061200002","https://rctportal.niph.go.jp/en/detail?trial_id=JRCTS061200002",NA,"Japan","Okayama","2020-May",NA,"Recruiting","Randomised","Unspecified",NA,"Confirmed Or Suspected","Unclear","Unclear","Mortality, Fever, Adverse Events","Other, SOC",100
"NCT04382755","https://ClinicalTrials.gov/show/NCT04382755",NA,"Belgium","Brussels","2020-May","2021-May","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, D-Dimer, PaO2-FiO2, Radiographic Findings, Hypoxia, Distress","Other, SOC",81
"NCT04383535","https://ClinicalTrials.gov/show/NCT04383535",NA,"Argentina","Ciudad De Buenos Aires","2020-May","2020-Jul","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Unclear","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, Ferritin, D-Dimer, Antibodies","Plasma based therapy, SOC",333
"NCT04380935","https://clinicaltrials.gov/show/NCT04380935",NA,"Indonesia","Jakarta","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",1,"Confirmed","Severe","ICU","Mortality, Invasive Mechanical Ventilation or ECMO, Fever, Organ Failure or Dysfunction (SOFA), C-Reactive Protein, IL-6, D-Dimer, PaO2-FiO2","Plasma based therapy, SOC",60
"IRCT20091012002582N21","http://en.irct.ir/trial/47197",NA,"Iran","Tehran","2020-May","2019-Aug","Completed","Randomised","Double",2,"Confirmed","Moderate/Severe","ICU","Blood Gas","Plasma based therapy, SOC",30
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"France","Paris","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Canada","Ottawa","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Spain","Madrid","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Russia","Moscow","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Israel","Jerusalem","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Germany","Berlin","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Japan","Tokyo","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"EUCTR2020-001162-12-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12",NA,"Italy","Rome","2020-Mar",NA,"Not Recruiting","Randomised","Double",3,"Confirmed","Evidence of pneumonia","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious or Seconday Infections, Serious Adverse Events, ALT","Sarilumab, SOC",460
"NCT04382547","https://ClinicalTrials.gov/show/NCT04382547",NA,"Belarus","Minsk","2020-May","2021-Jun","Recruiting","Non-Randomised","Open-Label",2,"Confirmed","Severe","Hospital","Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events","SOC, Stem cells",40
"2020-001450-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001450-22/ES/",NA,"Spain","Madrid","2020-May",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Adverse Events, Ferritin, Monocyte Count, Lymphocyte Count, Neutrophils, D-Dimer, Troponin, Radiographic Findings","SOC, Stem cells",NA
"IRCT20200411047019N1","http://en.irct.ir/trial/47279",NA,"Iran","Alborz","2020-May","2021-Jun","Not Recruiting","Randomised","Double",2,"Healthy (Exposed)","None","Healthcare Workers","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Anti SARS-COV-2 Titers","SOC, Vaccine",500
"CHICTR2000032635","http://www.chictr.org.cn/showproj.aspx?proj=52671",NA,"China","Hubei","2020-May","2021-Mar","Not Recruiting","Randomised","Double",2,"Confirmed","Unclear","Outpatient","Clinical Improvement Score (Any), Viral Load or Clearance, White Blood Cell Count, Lymphocyte Count, Neutrophils, Antibodies, Radiographic Findings","TCM",60
"2020-002032-69","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002032-69/ES/",NA,"Spain","Madrid","2020-May",NA,"Recruiting","Randomised","Open-Label",3,"Confirmed","Mild/Moderate","Hospital","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-1, IL-6, IL-10, IL-12, IL-17, D-Dimer, Procalcitonin, PaO2-FiO2, SpO2, Radiographic Findings, Quality of Life","SOC, TCZ",NA
"CHICTR2000032717","http://www.chictr.org.cn/showproj.aspx?proj=53322",NA,"China","Shaanxi","2020-May","2021-Jan","Completed","Randomised","Unspecified",6,"Confirmed","Mild/Moderate/Severe","Hospital","Viral Load or Clearance, Other Mild Symptoms, Blood Gas, Radiographic Findings","SOC, TCM, TCM + Vitamins",60
"DRKS00021248","https://www.drks.de/drks_web/navigate.do?navigationId=trial.HTML&TRIAL_ID=DRKS00021248",NA,"Germany","Baden-Wurttemberg","2020-May",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Adverse Events, IL-6, D-Dimer, Urine Sample","ECMO, ECMO + Cytokine removal",80
"NCT04398004","https://ClinicalTrials.gov/show/NCT04398004",NA,"Greece","Athens","2020-May","2022-May","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Unclear","Unclear","Hospitalization, Viral Load or Clearance, Pneumonia or ARDS, IL-1, IL-6, IL-8, IL-10, Tumor Necrosis Factor (Any), Monocyte Count","Antibiotics",90
"2020-001768-27","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001768-27/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Unspecified","Open-Label",NA,"Confirmed","Moderate/Severe","Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, C-Reactive Protein, Ferritin, Lymphocyte Count, Platelet Count, LDH","Igs",NA
"IRCT20200501047259N1","http://en.irct.ir/trial/47609",NA,"Iran","Tehran","2020-May","2020-Jun","Recruiting","Single-Arm","Triple",1,"Confirmed","Unclear","Hospital, ICU","SpO2, Radiographic Findings","Igs",40
"2020-001777-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001777-71/GB/",NA,"United Kingdom","London","2020-Apr",NA,"Recruiting","Unspecified","Open-Label",NA,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, D-Dimer, Radiographic Findings","JAKi",NA
"IRCT20150107020592N22","http://en.irct.ir/trial/48262",NA,"Iran","Tehran","2020-May","2020-Jun","Recruiting","Single-Arm","Open-Label",1,"Confirmed Or Suspected","Severe","ICU","SpO2, Radiographic Findings","Cyclosporine",60
"NCT04363814","https://ClinicalTrials.gov/show/NCT04363814",NA,"Spain","Cordoba","2020-Apr","2020-Jul","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Mild","Hospital","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events, Blood Pressure, Heart Rate, SpO2, Cardiac Outcome (Unspecified)","Other, SOC",100
"2020-001364-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001364-29/ES/",NA,"Spain","Madrid","2020-Apr",NA,"Recruiting","Randomised","Open-Label",3,"Confirmed","Severe","Hospital, ICU","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events, Serious Adverse Events, ACE","LPV/r + HCQ, Stem cells",NA
"IRCT20101219005416N2","http://en.irct.ir/trial/46775",NA,"Iran","Kerman","2020-Apr","2020-May","Completed","Randomised","Double",2,NA,NA,"Hospital","Mortality, Hospitalization, Cough, Fever, Dyspnea, Other Mild Symptoms, SpO2, Respiratory Rate","Alternative therapy, SOC",80
"NCT04332107","https://ClinicalTrials.gov/show/NCT04332107",NA,"United States","California","2020-Apr","2020-Sep","Recruiting","Randomised","Quadruple",2,"Confirmed",NA,"Outpatient","Mortality, Hospitalization, Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Viral Load or Clearance, Household Members with CoViD-19, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events","AZT, SOC",2271
"DRKS00021626","https://www.drks.de/drks_web/navigate.do?navigationId=trial.HTML&TRIAL_ID=DRKS00021626",NA,"Germany","Berlin","2020-May",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Severe","Unclear","Mortality, ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Non-invasive respiratory support, SOC",200
"2020-001618-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001618-39/ES/",NA,"Spain","Madrid","2020-Apr",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Mixed","Hospital","Mortality, ICU Admission, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Ferritin, IL-1, IL-6, Lymphocyte Count, Neutrophils, Platelet Count, D-Dimer, LDH, SpO2","Other, SOC",NA
"2020-001052-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001052-18/ES/",NA,"Denmark","Copenhagen","2020-Apr",NA,"Recruiting","Randomised","Double",2,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)","Remdesivir, SOC",440
"2020-001052-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001052-18/ES/",NA,"Germany","Berlin","2020-Apr",NA,"Recruiting","Randomised","Double",2,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)","Remdesivir, SOC",440
"2020-001052-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001052-18/ES/",NA,"Spain","Madrid","2020-Apr",NA,"Recruiting","Randomised","Double",2,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)","Remdesivir, SOC",440
"EUCTR2020-001303-16-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001303-16",NA,"France","Paris","2020-Mar",NA,"Not Recruiting","Randomised","Double",4,NA,NA,"Hospital","Mortality, ICU Admission, Viral Load or Clearance, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Other Mild Symptoms, Serious or Seconday Infections, Serious Adverse Events, C-Reactive Protein, Blood Pressure, 6-Minute Walking Distance","Alternative therapy, ARBs, AZT, HCQ",1600
"NCT04343768","https://ClinicalTrials.gov/show/NCT04343768",NA,"Iran","Tehran","2020-Apr","2020-Apr","Completed","Randomised","Open-Label",4,"Yes","Mixed","Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, SpO2","HCQ + LPV/r, HCQ + LPV/r + IFN",60
"NCT04343989","https://ClinicalTrials.gov/show/NCT04343989",NA,"United States","New York","2020-Apr","2020-Jul","Recruiting","Randomised","Double",3,NA,NA,"ICU","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, C-Reactive Protein","Clazakizumab, SOC",90
"NCT04341389","https://ClinicalTrials.gov/show/NCT04341389",NA,"China","Hubei","2020-Apr","2021-Jan","Not Recruiting","Randomised","Double",2,NA,NA,"Healthy Unexposed","Viral Load or Clearance, Adverse Events, Serious Adverse Events, Anti SARS-COV-2 Titers, Interferon (Any), IgG, IgM or IgA, Antibodies","SOC, Vaccine",508
"JPRN-JRCTS031200026","https://rctportal.niph.go.jp/en/detail?trial_id=JRCTS031200026",NA,"Japan","Tokyo","2020-Jan",NA,"Recruiting","Randomised","Unspecified",NA,"Confirmed","Mixed","Unclear","Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, White Blood Cell Count, Platelet Count, Hemoglobin, D-Dimer, Prothrombin, Coagulation Test, ALT, Bilirubin, Glucose, SpO2, Radiographic Findings, Renal Outcome (Unspecified)","Anticoagulants, FPV",160
